time,x,y,z,x_d,y_d,z_d,vx,vy,vz,fx,fy,fz,error,power,cumulative_energy
20.875,0.3106139987326576,0.0035458813319986394,0.48505867333554264,1.0113037068964046,0.23527078329628082,0.5018845091334967,0.0,0.0,0.0,0.09212086967083882,-0.01492392470398827,-0.07955512104990826,0.7382043118725687,0.0,0.0
20.895,0.3106193954500855,0.0035525859118149634,0.4850590860839441,1.0150653611055869,0.3133330839107678,0.5025122159089885,0.0002698358713942861,0.00033522899081620157,2.0637420072855406e-05,0.03337018018667196,-0.007203197492097329,0.03470525974306012,0.769748457101072,7.305978047384478e-06,1.4611956094768956e-07
20.915,0.3106193954500855,0.0035525859118149634,0.4850590860839441,1.0188216626637032,0.39108616260058265,0.5031395259764657,0.0,0.0,0.0,0.03337018018667196,-0.007203197492097329,0.03470525974306012,0.8075020908049739,0.0,1.4611956094768956e-07
20.935,0.31062079717492513,0.0035556673385481637,0.48505483298076235,1.0225712769746966,0.4684532864643154,0.5037663402763967,7.008624198223679e-05,0.00015407133666001278,-0.00021265515908752697,0.10658724625118927,-0.057357694181339805,-0.1208329776813004,0.85050185329675,2.4328879014562383e-05,6.326971412389372e-07
20.955,0.3106226029345546,0.0035634767144013565,0.48505313862691296,1.0263128718184567,0.5453581034913586,0.5043925598275372,9.02879814745905e-05,0.00039046879265964337,-8.471769246953809e-05,-0.0693406045700526,0.0071884679682887535,0.10536483430151393,0.8978463074445812,-1.238001644166708e-05,3.850968124055956e-07
20.975,0.3106226029345546,0.0035634767144013565,0.48505313862691296,1.0300451178241514,0.6217247179121376,0.5050180857425608,0.0,0.0,0.0,-0.0693406045700526,0.0071884679682887535,0.10536483430151393,0.948731086326641,0.0,3.850968124055956e-07
20.995,0.31062368670134965,0.0035631439756472253,0.48504630544537664,1.0337666889425468,0.6974777650980721,0.505642819243674,5.418833975145976e-05,-1.6636937706562133e-05,-0.0003416590768162697,0.029415839706742167,-0.002929857330256807,-0.12256952517294156,1.0024357931950225,4.3519730186391767e-05,1.2554914161334309e-06
21.015,0.31062368670134965,0.0035631439756472253,0.48504630544537664,1.0374762629171448,0.7725424859373659,0.5062666616782152,0.0,0.0,0.0,0.029415839706742167,-0.002929857330256807,-0.12256952517294156,1.0583450285394005,0.0,1.2554914161334309e-06
21.035,0.3106275967967959,0.003570050542449064,0.48504351876113144,1.041172521753976,0.8468448006132243,0.5068895145342319,0.00019550477231289332,0.00034532834009193183,-0.00013933421225964526,0.014323852311013406,0.027456494546830825,-0.05881937510362376,1.1159235811734327,2.0477438466976462e-05,1.66504018547296e-06
21.055,0.3106275967967959,0.003570050542449064,0.48504351876113144,1.0448541521898767,0.9203113817117021,0.5075112794560379,0.0,0.0,0.0,0.014323852311013406,0.027456494546830825,-0.05881937510362376,1.174737461388291,0.0,1.66504018547296e-06
21.075,0.3108221294427899,0.007210510840536871,0.4850009797346101,1.0485198461590817,0.992869726586957,0.5081318582597443,0.009726632299700277,0.18202301490439035,-0.002126951326067439,-0.8503770294643502,18.725405576269697,-0.46568516070715255,1.231363897625565,3.401173963288478,0.06802514430595503
21.095,0.3110430465489414,0.013584249171933502,0.4850819175348277,1.0521683012579797,1.0644482289126858,0.5087511529487638,0.011045855307573182,0.31868691656983156,0.004046890010880877,-0.39604466113823206,12.295389609393933,-0.6669881583688545,1.2861345107682902,3.9113059229047495,0.14625126276405004
21.115,0.3110430465489414,0.013584249171933502,0.4850819175348277,1.055798221207846,1.1349762493488693,0.5093690657292862,0.0,0.0,0.0,-0.39604466113823206,12.295389609393933,-0.6669881583688545,1.346391530651268,0.0,0.14625126276405004
21.135,0.3112434956131992,0.02102889571729259,0.48517935644089416,1.059408316315407,1.2043841852542894,0.5099854990257203,0.010022453212890636,0.37223232726795435,0.004871945303322467,-0.41108916792229566,7.68516703851727,0.11408032432602952,1.4002484368573653,2.8571032833387306,0.20339332843082464
21.155,0.3112434956131992,0.02102889571729259,0.48517935644089416,1.062997303931061,1.2726035393759276,0.5106003554961027,0.0,0.0,0.0,-0.41108916792229566,7.68516703851727,0.11408032432602952,1.4602120065807611,0.0,0.20339332843082464
21.175,0.31139148729866883,0.029170010951804153,0.48524601761680963,1.0665639089045973,1.3395669874474896,0.511213538047469,0.007399584273481974,0.40705576172557817,0.0033330587957736135,0.2789650700953071,4.104632002040224,-0.46832650398748077,1.5126466654445487,1.6713173719657868,0.23681967587014038
21.195,0.31147060674753685,0.03776625983614131,0.48527217691664726,1.0701068640382516,1.4052084446303232,0.5118249498511862,0.003955972443400735,0.429812444216858,0.0013079649918812386,0.19197456144614136,2.757429806139088,0.09231416375829742,1.5640115566648676,1.1860578345024237,0.26054083256018884
21.215,0.31147060674753685,0.03776625983614131,0.48527217691664726,1.0736249105369353,1.4694631307311785,0.5124344943582427,0.0,0.0,0.0,0.19197456144614136,2.757429806139088,0.09231416375829742,1.6221507033577804,0.0,0.26054083256018884
21.235,0.31146761603232187,0.04664976460784465,0.4852510011469964,1.0771167984554797,1.5322676341324466,0.5130420753144949,-0.00014953576074894226,0.444175238585167,-0.0010587884825441485,0.14348260341828423,-0.04712627147401271,-0.5886684553489222,1.6715416442911168,-0.020330503275294842,0.26013422249468293
21.255,0.31146761603232187,0.04664976460784465,0.4852510011469964,1.0805812871427327,1.593559974371728,0.5136475967758662,0.0,0.0,0.0,0.14348260341828423,-0.04712627147401271,-0.5886684553489222,1.7277943751511589,0.0,0.26013422249468293
