time,x,y,z,x_d,y_d,z_d,vx,vy,vz,fx,fy,fz,error,power,cumulative_energy
16.872,0.3102180388159208,0.002937717253508785,0.48551847611194465,1.00772639478618,0.16089534534750072,0.501287910527126,0.0,0.0,0.0,0.014354393165274528,0.02759160013445097,-0.05882250728013379,0.7153441087918376,0.0,0.0
16.892,0.3102227450907305,0.0029415526542785264,0.4855112227464648,1.0113037068964053,0.2352707832962947,0.5018845091334968,0.00023531374048479936,0.0001917700384870694,-0.0003626682739926723,-0.10653099747681818,0.00033150704018796573,0.14156241162196598,0.7387553525519751,-7.634482986116984e-05,-1.5268965972233969e-06
16.912,0.3102273584706074,0.0029485337738959327,0.4855068123148464,1.0150653611055869,0.3133330839107678,0.5025122159089885,0.00023066899384471817,0.0003490559808703173,-0.00022052158092089602,0.0921845196271878,-0.014862689531975306,-0.07984118232878507,0.7703404199920547,3.3682903467244635e-05,-8.532385278785042e-07
16.932,0.3102273584706074,0.0029485337738959327,0.4855068123148464,1.0188216626637032,0.39108616260058265,0.5031395259764657,0.0,0.0,0.0,0.0921845196271878,-0.014862689531975306,-0.07984118232878507,0.8081259923039061,0.0,-8.532385278785042e-07
16.951999999999998,0.31023350429728674,0.0029552363613465104,0.4855071938888696,1.0225712769746966,0.4684532864643154,0.5037663402763967,0.0003072913339674521,0.00033512937252888446,1.9078701160579747e-05,0.0331078003476085,-0.007177432240975987,0.03482647095750409,0.8511444844792689,8.432815602133653e-06,-6.845822158358311e-07
16.972,0.31023350429728674,0.0029552363613465104,0.4855071938888696,1.0263128718184567,0.5453581034913586,0.5043925598275372,0.0,0.0,0.0,0.0331078003476085,-0.007177432240975987,0.03482647095750409,0.8985138774148196,0.0,-6.845822158358311e-07
16.992,0.31023742367328083,0.00296037484967849,0.4855032263837066,1.0300451178241514,0.6217247179121376,0.5050180857425608,0.00019596879970440462,0.0002569244165989736,-0.00019837525815080692,0.033110166353182466,-0.0071776171283979605,0.03482541072404621,0.94940679297133,-2.2640453776286615e-06,-7.298631233884044e-07
17.012,0.31023742367328083,0.00296037484967849,0.4855032263837066,1.0337666889425468,0.6974777650980721,0.505642819243674,0.0,0.0,0.0,0.033110166353182466,-0.0071776171283979605,0.03482541072404621,1.0031224283501434,0.0,-7.298631233884044e-07
17.032,0.3102395567800202,0.0029634820149047614,0.48549893137628264,1.0374762629171448,0.7725424859373659,0.5062666616782152,0.00010665533696774254,0.00015535826131357448,-0.00021475037119689233,0.10650491608944923,-0.05731377756504883,-0.12100220412432644,1.059035584224324,2.8440417133763653e-05,-1.6105478071313134e-07
17.052,0.3102954460801852,0.0035562592947281117,0.4854797671953413,1.0411725217539767,0.8468448006132374,0.506889514534232,0.0027944650082517564,0.029638863991167514,-0.0009582090470666715,-0.8974565257399455,28.716988852416556,0.8246618853954738,1.1161430199332374,0.8478408174956835,0.016956655295132957
17.072,0.3102954460801852,0.0035562592947281117,0.4854797671953413,1.0448541521898767,0.9203113817117021,0.5075112794560379,0.0,0.0,0.0,-0.8974565257399455,28.716988852416556,0.8246618853954738,1.1749475880786335,0.0,0.016956655295132957
17.092,0.3105228561557222,0.008875107532011194,0.48547303464925495,1.0485198461590817,0.992869726586957,0.5081318582597443,0.011370503776850227,0.2659424118641541,-0.0003366273043176049,-0.1740417501166303,14.992833964397608,-0.6984255589902983,1.230202580825824,3.985486591906866,0.09666638713327029
17.112,0.3105228561557222,0.008875107532011194,0.48547303464925495,1.0521683012579797,1.0644482289126858,0.5087511529487638,0.0,0.0,0.0,-0.1740417501166303,14.992833964397608,-0.6984255589902983,1.2902768895139645,0.0,0.09666638713327029
17.132,0.3107429546341398,0.015721028001805425,0.48557351593073933,1.055798221207846,1.1349762493488693,0.5093690657292862,0.011004923920879262,0.34229602348971155,0.005024064074218848,-0.26321089095735034,10.241616681200517,-0.30598880281528634,1.3447698051905004,3.5012307408993637,0.16669100195125758
17.152,0.31092831268046145,0.023460295520354345,0.48566189194968923,1.059408316315407,1.2043841852542894,0.5099854990257203,0.009267902316081877,0.386963375927446,0.004418800947494916,-0.09636318464783296,5.894998844914318,-1.0102100024019467,1.3983544568695323,2.275791652618474,0.21220683500362705
17.172,0.31092831268046145,0.023460295520354345,0.48566189194968923,1.062997303931061,1.2726035393759276,0.5106003554961027,0.0,0.0,0.0,-0.09636318464783296,5.894998844914318,-1.0102100024019467,1.4582827360408455,0.0,0.21220683500362705
17.192,0.3110556094343324,0.031797518425472994,0.48571371936649,1.0665639089045973,1.3395669874474896,0.511213538047469,0.006364837693548231,0.41686114525593243,0.002591370840038243,-0.06634360444330485,3.809262110216489,-0.4848599235117217,1.510531037558428,1.5862546477032975,0.243931927957693
17.212,0.3110556094343324,0.031797518425472994,0.48571371936649,1.0701068640382523,1.4052084446303348,0.5118249498511863,0.0,0.0,0.0,-0.06634360444330485,3.809262110216489,-0.4848599235117217,1.569426065697937,0.0,0.243931927957693
17.232,0.31110875134703453,0.04051779109626751,0.4857157814527107,1.073624910536936,1.4694631307311896,0.5124344943582428,0.002657095635105744,0.4360136335397259,0.00010310431103610629,-0.45215412109971015,1.9193123952932447,0.45435501934483646,1.619885664579266,0.8356918005893086,0.2606457639694792
17.252,0.31110875134703453,0.04051779109626751,0.4857157814527107,1.0771167984554797,1.5322676341324466,0.5130420753144949,0.0,0.0,0.0,-0.45215412109971015,1.9193123952932447,0.45435501934483646,1.677150156894003,0.0,0.2606457639694792
