time,x,y,z,x_d,y_d,z_d,vx,vy,vz,fx,fy,fz,error,power,cumulative_energy
27.488,0.3094869282425387,-0.009934122312732059,0.45182209062442324,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-12.556659232584833,2.0294480552437113,-0.22722068083913888,0.036606508808472195,0.0,0.6589761896404893
27.508,0.3209053860996748,-0.011253598782633233,0.455755901114376,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.5709228928568039,-0.06597382349505868,0.19669052449763913,-12.120092667124842,2.529555610246388,-1.4905689170593226,0.03586682294143628,-7.379703604655057,0.5113821175473882
27.528,0.3209053860996748,-0.011253598782633233,0.455755901114376,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-12.120092667124842,2.529555610246388,-1.4905689170593226,0.03586682294143628,0.0,0.5113821175473882
27.548000000000002,0.3335137433844312,-0.01260047086321902,0.459912283922394,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.63041786423782,-0.06734360402928935,0.2078191404009,-12.120056652284493,-0.24661951346883826,-5.245060302123164,0.039718217492868316,-8.714115905651752,0.3370997994343531
27.568,0.34680773171810586,-0.01386495562757406,0.4639541283065538,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.6646994166837339,-0.06322423821775204,0.2020922192079888,-10.093842951948528,2.9246167194473225,-1.8009114233334853,0.047764650932514655,-7.2582283725618435,0.1919352319831162
27.588,0.34680773171810586,-0.01386495562757406,0.4639541283065538,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-10.093842951948528,2.9246167194473225,-1.8009114233334853,0.047764650932514655,0.0,0.1919352319831162
27.608,0.3601464022306974,-0.014893802289272264,0.4675918920151344,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.6669335256295761,-0.051442333084910155,0.18188818542902996,-9.131422368610709,2.5393640133040445,-1.9995536762183395,0.05820616127087495,-6.584377713541836,0.060247677712279485
27.628,0.3601464022306974,-0.014893802289272264,0.4675918920151344,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-9.131422368610709,2.5393640133040445,-1.9995536762183395,0.05820616127087495,0.0,0.060247677712279485
27.648,0.3741353241915665,-0.015876056930686062,0.4711094347602713,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.6994460980434547,-0.049112732070689946,0.17587713725684406,-8.767178031247912,2.5053629973962876,-3.8876974732504226,0.07048196035378601,-6.938970788555544,-0.0785317380588314
27.668,0.3891123262077741,-0.016907824087057002,0.47463068555711874,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.7488501008103804,-0.051588357818546995,0.17606253984237263,-7.165767616972154,2.99926675229096,-3.08124596605034,0.08442610628386789,-6.063305039425702,-0.19979783884734545
27.688,0.3891123262077741,-0.016907824087057002,0.47463068555711874,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-7.165767616972154,2.99926675229096,-3.08124596605034,0.08442610628386789,0.0,-0.19979783884734545
27.708,0.4043084682550876,-0.017988328995545068,0.4776760580271845,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.7598071023656755,-0.054025245424403276,0.15226862350328774,-6.666584266180369,3.5450540856187374,-3.437763611079639,0.09907698960872494,-5.780304023970233,-0.3154039193267501
27.728,0.4043084682550876,-0.017988328995545068,0.4776760580271845,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-6.666584266180369,3.5450540856187374,-3.437763611079639,0.09907698960872494,0.0,-0.3154039193267501
27.748,0.41985192006926575,-0.018852962664958693,0.4801836038938794,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.7771725907089078,-0.043231683470681265,0.12537729333474412,-4.29337010273452,3.0520432288130173,-2.717784836696979,0.11429981254037969,-3.8093830391125136,-0.39159158010900036
27.768,0.41985192006926575,-0.018852962664958693,0.4801836038938794,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-4.29337010273452,3.0520432288130173,-2.717784836696979,0.11429981254037969,0.0,-0.39159158010900036
27.788,0.43618351370749403,-0.019422430863033156,0.48219551131339,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.8165796819114141,-0.028473409903723157,0.1005953709755314,-4.288692969118517,1.6176121360628948,-5.075775637118807,0.13040511546104663,-4.0587180071584035,-0.47276594025216845
27.808,0.45253959440654185,-0.01959330020211538,0.48347860648068064,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.8178040349523907,-0.008543466954111234,0.06415475836453188,-0.7197292892604238,2.43162368894596,-0.9415736465867429,0.1465768948808717,-0.6697784432411185,-0.4861615091169908
27.828,0.45253959440654185,-0.01959330020211538,0.48347860648068064,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,-0.7197292892604238,2.43162368894596,-0.9415736465867429,0.1465768948808717,0.0,-0.4861615091169908
27.848,0.46817302866331556,-0.019503658419030907,0.483994829987048,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.7816717128386858,0.004482089154223684,0.02581117531836874,2.654994119485877,2.186782437008045,0.04145244835860355,0.16205965884094212,2.086205091210684,-0.44443740729277714
27.868,0.46817302866331556,-0.019503658419030907,0.483994829987048,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,2.654994119485877,2.186782437008045,0.04145244835860355,0.16205965884094212,0.0,-0.44443740729277714
27.888,0.48320436452529436,-0.01921184554420116,0.48369902946156473,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.75156679309894,0.014590643741487289,-0.014790026274164036,3.895319728789397,2.0515402468424755,-0.15550705529016368,0.17696336181705527,2.9598262029578413,-0.3852408832336203
27.908,0.49799524293108866,-0.018749290662834005,0.48294049492913993,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.7395439202897147,0.02312774406835784,-0.03792672662124019,5.834028581127731,1.9651304547139894,1.867497386499778,0.1916412380006952,4.289141339343347,-0.2994580564467534
27.928,0.49799524293108866,-0.018749290662834005,0.48294049492913993,0.30730546467429726,-0.0001179456964982573,0.48702039144256065,0.0,0.0,0.0,5.834028581127731,1.9651304547139894,1.867497386499778,0.1916412380006952,0.0,-0.2994580564467534
