run,controller,environment,rmse_error,peak_error,final_cumulative_energy,mean_power,peak_power,peak_force_mag,settling_time_s
Full_task.csv,Full task-space,Uncertain,1.022669444370911,2.295319920084433,-1.0920241818909808,-0.0743213977336021,12.228578052732372,26.519445988536546,0.0
Task_spcaed.csv,DS-based,Uncertain,0.1719564913016709,0.3307220953621393,-1.7262735937716067,-0.10531317890173678,13.346664382227372,29.192775763409315,9.218999999981634
full_task_space_nowall.csv,Full task-space,Certain,0.35995455673287724,2.340973670815445,0.4560560638989594,0.027327340773910656,14.56727033481247,19.081698208244156,
passive.csv,Passive,Uncertain,2.1117993324994795,2.8106830936305127,-0.3809261465195138,-0.019967522797363312,5.023058284696503,42.298365727661576,
passive_nowall.csv,Passive,Certain,2.536972286798193,3.6202663708502256,-0.433889713566697,-0.013719728831706197,5.021446040031264,29.9002157971254,
task_space_nowall.csv,DS-based,Certain,0.2818529953628265,2.3185434227924677,-0.0066878643473901,-0.0006419530672392326,9.041377459899367,16.002934876258877,
